,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.EUR.price,quote.EUR.volume_24h,quote.EUR.volume_change_24h,quote.EUR.percent_change_1h,quote.EUR.percent_change_24h,quote.EUR.percent_change_7d,quote.EUR.percent_change_30d,quote.EUR.percent_change_60d,quote.EUR.percent_change_90d,quote.EUR.market_cap,quote.EUR.market_cap_dominance,quote.EUR.fully_diluted_market_cap,quote.EUR.tvl,quote.EUR.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
19,2,Litecoin,LTC,litecoin,1333,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,20,,,,2025-03-25T17:15:00.000Z,86.45852076477777,392380500.7886581,-17.2184,-0.19432497,-0.43526294,5.71322059,-26.59381329,-22.32749588,-12.95151684,6532673400.823899,0.2447,7262515744.240131,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
20,1831,Bitcoin Cash,BCH,bitcoin-cash,991,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19846978.125,19846978.125,False,,21,,,,2025-03-25T17:15:00.000Z,311.8564302824709,193708415.40811792,-10.7517,0.30190161,0.90830149,1.6358109,3.21822334,-22.93503428,-26.18298823,6189407749.956788,0.232,6548985035.93018,,2025-03-25T17:14:02.000Z,,,,,,2025-03-25 18:15:47.570888
0,1,Bitcoin,BTC,bitcoin,11998,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19841846.0,19841846.0,False,,1,,,,2025-03-25T17:15:00.000Z,81583.81825032653,28190414549.995445,3.6945,0.33259495,0.04894501,7.95578155,-7.51327941,-16.79137005,-10.19552851,1618773557814.9683,60.6818,1713260183256.8577,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
1,1027,Ethereum,ETH,ethereum,10077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120641812.26109944,120641812.26109944,True,,2,,,,2025-03-25T17:15:00.000Z,1920.5476339955121,10802498606.675987,-15.5835,0.15252042,-0.46147746,10.22972704,-26.04684652,-38.66496945,-39.80291318,231698347098.9853,8.6873,231698347098.9866,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
2,825,Tether USDt,USDT,tether,121158,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T17:15:00.000Z,0.9251156857500118,53915225772.914505,-8.1572,0.0126045,0.01417255,0.04246806,0.00906564,0.01400738,0.12991267,133011389894.56645,4.9861,134955080445.98302,,2025-03-25T17:15:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 18:16:48.078969
3,52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T17:15:00.000Z,2.258165692507158,2388866621.7620955,-19.809,-0.04167129,-0.70816599,9.06814578,-4.08170716,-22.42961039,7.49606089,131330652367.41339,4.9241,225816569250.71268,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
4,1839,BNB,BNB,bnb,2411,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472648.93,142472648.93,False,,5,,,,2025-03-25T17:15:00.000Z,585.6712645861577,2085079542.5171752,29.3617,0.02628453,-0.40965223,0.02925827,-3.02877982,-7.50437957,-9.46983312,83442136467.7728,3.1286,83442136467.77502,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
5,5426,Solana,SOL,solana,856,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,511339445.39394486,596937941.8031554,True,,6,,,,2025-03-25T17:15:00.000Z,134.44049054549942,3285977536.3964014,-8.7267,-0.481428,2.09009426,18.15525381,-13.13916573,-44.65873185,-26.2467839,68744725874.02556,2.577,80252629721.23654,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
6,3408,USDC,USDC,usd-coin,26480,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59762856468.23192,59762856468.23192,False,,7,,,,2025-03-25T17:15:00.000Z,0.9249330303694391,8344501772.942534,-6.7494,0.00831016,0.00363068,0.00962583,0.00020587,0.01120511,0.0130759,55276639936.69558,2.0726,55276639936.69404,,2025-03-25T17:15:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 18:16:48.078969
7,74,Dogecoin,DOGE,dogecoin,1182,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148577706383.70526,148577706383.70526,True,,8,,,,2025-03-25T17:15:00.000Z,0.17700550058448358,1499564864.9519215,41.2322,-0.1741859,4.98878261,16.64680697,-20.78528576,-46.61248122,-41.69766457,26299071294.142174,0.9854,26299071294.14277,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
8,2010,Cardano,ADA,cardano,1485,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35238941062.750435,44994940568.06273,False,,9,,,,2025-03-25T17:16:00.000Z,0.698388690795753,1016987180.8564427,27.9696,-0.39207672,3.34015466,9.91611981,-1.14201958,-23.61021675,-16.74148895,24610477913.84298,0.9227,31427491085.810608,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
9,1958,TRON,TRX,tron,1137,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,95004061127.10806,95004080182.09785,True,,10,,,,2025-03-25T17:16:00.000Z,0.21061180047642397,350520176.89674234,-38.7279,0.07272854,-0.83217807,1.21669126,-6.54467647,-11.8181936,-10.94045983,20008976366.552467,0.7502,20008980379.753967,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
10,1975,Chainlink,LINK,chainlink,1964,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,11,,,,2025-03-25T17:16:00.000Z,14.27669326246102,292407732.8449497,-20.9126,0.33674691,2.18657557,13.53305793,-12.02704511,-40.34786092,-36.67772211,9381214720.926636,0.3515,14276693262.459326,,2025-03-25T17:15:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-25 18:16:48.078969
11,5805,Avalanche,AVAX,avalanche,889,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414786479.40096205,451455979.40096205,False,,12,,,,2025-03-25T17:15:00.000Z,20.95893720497145,282092846.9378464,-37.8709,-0.33165057,5.6160562,22.87177314,-7.38707404,-37.30740191,-43.64753887,8693483775.235947,0.3257,15001332456.061853,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
12,11419,Toncoin,TON,toncoin,702,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2482294640.418319,5125553127.915772,True,,13,,,,2025-03-25T17:15:00.000Z,3.3736803752557845,99333651.1635942,-17.7999,-0.18348741,-2.36391359,0.96961008,-3.03620006,-29.08976926,-38.69259867,8374468713.981899,0.314,17291977999.982258,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923870755.9,985239504.0,False,,14,,,,2025-03-25T17:16:00.000Z,9.040539136762815,2513404.62140195,14.3522,0.00404211,0.05792713,0.46960484,0.20527762,0.60375611,2.83941393,8352289726.024596,0.3132,8907096294.99828,,2025-03-25T17:15:02.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-25 18:16:48.078969
14,512,Stellar,XLM,stellar,693,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30779755451.982582,50001786892.81798,False,,15,,,,2025-03-25T17:15:00.000Z,0.27004654944650525,151044651.19805765,-12.8231,-0.15417462,0.88144548,9.67019053,-11.33903551,-33.07652406,-23.12398122,8311966752.615153,0.3114,13502815395.672495,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
15,4642,Hedera,HBAR,hedera,332,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42219399509.3599,50000000000.0,False,,16,,,,2025-03-25T17:15:00.000Z,0.18244146928428498,204321667.33871204,1.7376,-0.22816976,2.55974483,7.41677071,-5.9460505,-41.595019,-37.00562863,7702569278.787841,0.2888,9122073464.21218,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
16,5994,Shiba Inu,SHIB,shiba-inu,940,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem']",589552695333683.0,589251861154876.6,589505789763360.1,False,,17,589552695333683.0,8052427294.422683,,2025-03-25T17:16:00.000Z,1.263289012666551e-05,180180872.53179455,11.3744,0.37067991,1.2663894,10.90274355,-11.76429146,-32.57200949,-39.87736077,7443954018.902718,0.2791,7447754424.027442,,2025-03-25T17:15:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-03-25 18:16:48.078969
17,20947,Sui,SUI,sui,580,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3169845047.4838877,10000000000.0,False,,18,3169845047.4838877,7813331567.518694,,2025-03-25T17:15:00.000Z,2.2798000423354576,658583173.6973215,-0.0623,-0.342104,1.45769316,9.45142668,-25.45750653,-44.27015464,-45.49914476,7226612873.450608,0.2708,22798000423.356525,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
18,6636,Polkadot,DOT,polkadot-new,876,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'osmosis-ecosystem', 'layer-1']",,1561309039.2367013,1561309039.2367013,True,,19,,,,2025-03-25T17:15:00.000Z,4.316455311093878,151581854.62040576,-13.9658,-0.30534887,-0.32886033,9.44772023,-5.98016757,-27.46686187,-36.99198792,6739320694.672138,0.2527,6739320694.669128,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
19,2,Litecoin,LTC,litecoin,1333,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,20,,,,2025-03-25T17:15:00.000Z,86.44823941102726,392333840.23169124,-17.2184,-0.19432497,-0.43526294,5.71322059,-26.59381329,-22.32749588,-12.95151684,6531896557.482418,0.2447,7261652110.525087,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
20,1831,Bitcoin Cash,BCH,bitcoin-cash,991,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19846978.125,19846978.125,False,,21,,,,2025-03-25T17:15:00.000Z,311.8193453745781,193685380.2610249,-10.7517,0.30190161,0.90830149,1.6358109,3.21822334,-22.93503428,-26.18298823,6188671726.601072,0.232,6548206252.86443,,2025-03-25T17:15:02.000Z,,,,,,2025-03-25 18:16:48.078969
0,1,Bitcoin,BTC,bitcoin,11998,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19841846.0,19841846.0,False,,1,,,,2025-03-25T17:16:00.000Z,81585.74702257721,28271089692.355644,3.668,0.42153899,0.01456791,7.96952336,-7.5160925,-16.8358049,-10.20341235,1618811828216.9358,60.6927,1713300687474.123,,2025-03-25T17:16:03.000Z,,,,,,2025-03-25 18:17:48.507791
1,1027,Ethereum,ETH,ethereum,10077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120641812.26109944,120641812.26109944,True,,2,,,,2025-03-25T17:17:00.000Z,1921.0825935226335,10864776628.972181,-15.1315,0.21396378,-0.46033894,10.26463384,-25.95019894,-38.72515438,-39.80631659,231762885585.82358,8.6894,231762885585.82297,,2025-03-25T17:16:03.000Z,,,,,,2025-03-25 18:17:48.507791
2,825,Tether USDt,USDT,tether,121158,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T17:16:00.000Z,0.9252301750295482,54033505889.57565,-8.0992,0.01040271,-0.00800645,0.05146959,0.01603562,0.02866062,0.13482291,133027850947.42044,4.9875,134971782043.59427,,2025-03-25T17:16:03.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 18:17:48.507791
3,52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T17:17:00.000Z,2.2578748128963007,2389812306.8969812,-19.8378,-0.02797764,-0.67132677,9.05511455,-4.11708724,-22.47017374,7.45053736,131313735358.54153,4.9233,225787481289.63428,,2025-03-25T17:16:03.000Z,,,,,,2025-03-25 18:17:48.507791
4,1839,BNB,BNB,bnb,2411,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472648.93,142472648.93,False,,5,,,,2025-03-25T17:17:00.000Z,585.4639679697138,2087190060.5600984,29.2727,0.02286299,-0.46812592,0.00280318,-3.07491301,-7.55236207,-9.48890924,83412602369.7138,3.1273,83412602369.711,,2025-03-25T17:16:03.000Z,,,,,,2025-03-25 18:17:48.507791
